ID,S Leitsatz 1,S Leitsatz 2,S Leitsatz 3,S Leitsatz 4,S Leitsatz 5,S Leitsatz 6,L Leitsatz 1,L Leitsatz 2,L Leitsatz 3,L Leitsatz 4,L Leitsatz 5,x,y,cluster
1869175265,-2.0,2.0,1.0,-1.0,1.0,2.0,-1.0,1.0,2.0,-1.0,1.0,0.9151437496834056,1.5786424475321323,1.0
925691330,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,-3.139705464106785,-0.04783716023217994,1.0
1639730028,2.0,2.0,2.0,2.0,1.0,2.0,2.0,-2.0,1.0,1.0,2.0,-2.0969534403979946,2.2062873162485466,1.0
428115553,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,-2.0,-1.0,-1.0793270999651021,1.5657137850916734,1.0
801140051,-1.0,-1.0,-1.0,2.0,2.0,1.0,2.0,-1.0,2.0,2.0,2.0,2.173205818846641,-1.0191716559518456,0.0
527346882,-2.0,1.0,-2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.625930567796324,-2.136632501470861,0.0
750139983,-1.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.689596363217324,0.9984216159308408,1.0
797188532,2.0,-1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,-1.0578889549980106,-0.6594589962980607,1.0
2056995994,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,-1.0,-2.8255548576311154,1.3168101043701166,1.0
607887753,-1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,-1.2387586169792486,-1.6731106090349357,1.0
921320644,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,-1.6349286396791063,-0.9046672320277958,1.0
1944505371,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,-2.387325720080595,-1.0350734429058568,1.0
226931725,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,-2.2660223435554014,-0.7239656471470315,1.0
1584467874,2.0,2.0,2.0,-2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,-2.9965083703878417,0.9861953594217633,1.0
64077523,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,-1.0,-1.8626998241405406,1.8076422493656943,1.0
1687214970,1.0,2.0,2.0,2.0,2.0,2.0,-2.0,2.0,2.0,2.0,2.0,-2.0807468306263686,0.34085177000648226,1.0
308944619,-1.0,1.0,-1.0,1.0,1.0,2.0,1.0,-1.0,2.0,1.0,1.0,1.625683533948611,0.7030183334863069,1.0
1097093710,-2.0,-2.0,-2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.8158878127079294,-3.366576077372023,0.0
762407682,-1.0,1.0,2.0,1.0,2.0,1.0,2.0,-1.0,1.0,1.0,-1.0,0.27582142264100035,1.8999317488065874,1.0
1825887110,1.0,2.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,-2.5718167859073557,0.29593691251589466,1.0
104195290,1.0,1.0,1.0,2.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,-1.2646521974010319,-0.47894463610959864,1.0
1055668102,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,-2.9388924073634937,0.31655484858245253,1.0
896943258,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,-0.14160870109664933,0.6695497955642636,1.0
1223294631,-2.0,2.0,2.0,-1.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,-0.6579463079775386,-0.03697902803770187,1.0
1003917262,1.0,-1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,-0.20201477525355477,-0.48163033935562866,1.0
1117408047,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,-3.3916465291850075,-0.48687836131017953,1.0
924268297,-1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,-1.3693963055322773,-1.8010440143541095,1.0
786858132,-1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,-1.9169590819010989,-1.6293146669343264,1.0
989704491,-2.0,2.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,-1.0,2.0,0.49838710112600226,-0.7225145272099872,1.0
1705939242,1.0,-1.0,-1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.4243626934638126,-1.4593683661666992,1.0
1230733062,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,-1.382987574600884,-0.46562603094979643,1.0
1721401558,2.0,1.0,-1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,-0.5044263315296593,0.5496795144805944,1.0
1782704065,-2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,-1.0,0.3624370660820587,-0.35970714213234967,1.0
1699712735,-1.0,2.0,2.0,2.0,2.0,2.0,2.0,-2.0,1.0,-1.0,1.0,-0.20897022692729597,1.791263423202082,1.0
1891867420,-1.0,1.0,0.0,2.0,1.0,1.0,2.0,-1.0,2.0,1.0,1.0,0.9522296649597143,0.3807449967709519,1.0
743459910,-1.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,0.11668125764855501,-1.2290065052973749,1.0
1880831007,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,-1.0,1.0,-1.4574687501250072,0.8082251926254161,1.0
1420441570,1.0,-1.0,-1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,0.44632140062416237,-1.7614404069867777,1.0
1286807870,1.0,-2.0,-1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,-1.0,1.6435067760543496,-0.1384535261872457,1.0
360866532,-1.0,1.0,1.0,1.0,2.0,2.0,-1.0,-2.0,2.0,-2.0,2.0,1.4739527043656442,2.2846452527324725,0.0
1692191675,1.0,1.0,2.0,2.0,-1.0,2.0,1.0,2.0,2.0,2.0,2.0,-2.0350640616502136,-0.09916668390394495,1.0
731895818,2.0,2.0,2.0,-1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,-2.972672355402743,0.7159893295820635,1.0
253933770,-1.0,-1.0,-2.0,-1.0,-1.0,-1.0,-1.0,2.0,1.0,1.0,1.0,3.7266752625846795,0.941297565773904,0.0
1306441485,-2.0,2.0,-1.0,2.0,-2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.41386153549695404,-1.6802865434629681,1.0
714144280,-2.0,1.0,-1.0,2.0,2.0,2.0,2.0,-2.0,2.0,2.0,2.0,1.7217293274651633,-0.6875071844102024,1.0
521698938,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,-2.416124933340593,0.38681540391238295,1.0
831536261,-2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,-1.4253965994731288,-2.010126768809042,1.0
1452606921,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,-1.5308373743813093,-0.657556674264856,1.0
681277659,-2.0,1.0,2.0,2.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-2.0,2.3266407817073786,3.9475983875066896,0.0
1171126142,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,-2.5191642212869603,-0.2785154705903065,1.0
2093050619,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,-1.0,2.0,-1.9379516151569496,0.9513960166432655,1.0
1689302629,2.0,1.0,2.0,2.0,1.0,-1.0,2.0,2.0,2.0,-1.0,1.0,-1.7115037253699248,1.1229315187296143,1.0
1426597649,-1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,-0.6518036748231667,-1.6662914357772272,1.0
1655540906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.014505512994302,2.785489901840175,0.0
49522051,-2.0,-2.0,-2.0,1.0,2.0,1.0,1.0,-1.0,1.0,-1.0,0.0,4.876215650088833,0.7195401989858732,0.0
357287840,2.0,2.0,2.0,1.0,1.0,2.0,2.0,-2.0,1.0,1.0,1.0,-1.8669710824801224,2.947400558146625,1.0
1351751626,-1.0,-1.0,-1.0,-2.0,-1.0,1.0,1.0,2.0,2.0,-1.0,-1.0,3.036586204348373,1.721151638975493,0.0
1762561585,-2.0,-2.0,-2.0,-2.0,1.0,1.0,1.0,-1.0,1.0,1.0,-2.0,5.152866957655659,2.2154675121024248,0.0
1002479342,1.0,2.0,1.0,1.0,1.0,-1.0,2.0,2.0,2.0,0.0,0.0,-1.1146318286155235,1.2223810905348518,1.0
698022708,-1.0,1.0,1.0,2.0,2.0,1.0,0.0,-1.0,2.0,1.0,2.0,0.6217096141052656,0.5198293154446365,1.0
934995235,-2.0,-2.0,-2.0,2.0,1.0,1.0,-1.0,2.0,2.0,1.0,2.0,3.8044527078010626,-1.868820097437478,0.0
38098275,1.0,-1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,-0.5131627738147604,-0.8912704817882089,1.0
1344376935,2.0,2.0,2.0,-1.0,0.0,1.0,1.0,1.0,2.0,2.0,-1.0,-1.985218292432659,3.0859957456997513,1.0
1034661234,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.201328834771796,1.3166887499859596,1.0
1671103335,-1.0,-2.0,-1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.7767625539111382,-2.8140346280775237,0.0
1163081233,1.0,-1.0,1.0,2.0,1.0,2.0,-2.0,2.0,2.0,2.0,2.0,0.05423337723768707,-0.12176944967483111,1.0
976595382,-2.0,-2.0,-2.0,1.0,2.0,0.0,1.0,-2.0,2.0,-2.0,2.0,5.0676941643548865,0.5293991280805385,0.0
118326945,-2.0,2.0,2.0,-1.0,2.0,0.0,-2.0,2.0,2.0,-2.0,-1.0,1.052681540037248,2.6949500673944877,1.0
1742750094,2.0,-2.0,-1.0,-2.0,2.0,2.0,-1.0,2.0,2.0,2.0,2.0,1.262573726056492,0.49662500627074235,1.0
1912076563,1.0,1.0,-1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,-0.7446373909741311,-1.5502614851652066,1.0
1009822589,2.0,2.0,2.0,-2.0,2.0,-2.0,2.0,-2.0,2.0,-2.0,-2.0,-0.18035970024122888,6.003134165219908,1.0
762256401,-2.0,-2.0,-2.0,2.0,2.0,0.0,1.0,-2.0,2.0,1.0,0.0,4.789729919840729,0.2957475199458443,0.0
1168233811,-1.0,-1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.16887867449705227,-2.3031929535169953,1.0
1872116343,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,-1.0799737569692567,0.22234904022977886,1.0
474395904,-2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,-1.0,0.47277200789997287,-0.31445900851440234,1.0
1260247384,-1.0,-2.0,-1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,-1.0,2.823465609561019,-0.5393754328610831,0.0
1598316889,1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,2.0,2.0,1.0,1.5090846083202671,0.2415371869459937,1.0
88350449,-2.0,-1.0,-1.0,-1.0,2.0,1.0,2.0,-2.0,2.0,2.0,1.0,3.315668330646961,0.47333546258159737,0.0
2071348927,-2.0,2.0,2.0,2.0,2.0,2.0,2.0,-2.0,2.0,-2.0,2.0,0.20419224481753193,1.0210846396473225,1.0
1086140372,-2.0,-1.0,-1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.212342078773555,-2.2862869908554337,0.0
668776243,-2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,0.048286459606389005,-1.7243544067346468,1.0
2021376235,-1.0,2.0,0.0,-1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,-0.19802505134852388,-0.46777011258380513,1.0
2029553768,-2.0,-2.0,-1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.8173283706720817,-2.043250810378096,0.0
1564977904,-1.0,-2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,0.9905625705039599,-1.9213298171771733,1.0
1056076413,-2.0,-2.0,-2.0,1.0,2.0,2.0,-2.0,-2.0,2.0,2.0,2.0,4.713403226826799,0.1626109256561521,0.0
623008326,1.0,-1.0,1.0,-1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.46080154745725915,1.234191070837011,1.0
430231965,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,-2.900084046757038,-0.8676904631848948,1.0
357023114,-2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,-1.0,2.0,-0.2293717889125618,-1.1058585886742496,1.0
1623822409,-2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,-1.0,2.0,-0.2293717889125618,-1.1058585886742496,1.0
1363595540,-2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,-2.0,2.0,0.27283407670741106,-1.3232182938725738,1.0
1168818637,-1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,-0.9560343494980238,-1.176159325138969,1.0
885636344,-1.0,-1.0,-1.0,-2.0,1.0,1.0,-1.0,-2.0,1.0,1.0,-1.0,4.11508836695155,3.6153016308679304,0.0
347411443,-1.0,-1.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.4323495496035994,0.02750202830942787,1.0
2115311750,1.0,-2.0,0.0,-2.0,1.0,1.0,2.0,-1.0,2.0,1.0,1.0,1.8533753874643653,1.9020369151880838,0.0
845379173,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,-3.3916465291850075,-0.48687836131017953,1.0
937199443,1.0,-2.0,1.0,-1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9735598741337023,1.0668080911160491,1.0
1796685568,2.0,2.0,2.0,2.0,-1.0,2.0,-2.0,2.0,2.0,2.0,2.0,-2.4248819586566235,1.355435072585265,1.0
795901026,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,-1.5308373743813093,-0.657556674264856,1.0
1927909433,2.0,2.0,2.0,-1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,-3.1321497486865617,0.45948412906276015,1.0
1301671569,-2.0,-2.0,-2.0,2.0,2.0,2.0,-2.0,1.0,2.0,2.0,2.0,3.8831448466274456,-1.656736192585858,0.0
644403471,-2.0,2.0,1.0,2.0,2.0,2.0,-2.0,2.0,2.0,1.0,0.0,0.3879476484802957,0.13450947436271787,1.0
1148276372,-2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,-1.4253965994731288,-2.010126768809042,1.0
647984989,-2.0,1.0,-1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0.7791925077756827,-2.4814407238879976,1.0
1183309353,-1.0,-1.0,-2.0,2.0,2.0,2.0,2.0,-2.0,2.0,2.0,2.0,2.803246274758902,-0.813190389397194,0.0
9826590,-2.0,2.0,1.0,1.0,-1.0,-1.0,2.0,2.0,2.0,2.0,2.0,-0.1475811271375569,-0.8618696392060528,1.0
1454625740,-2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,-0.2656023079989749,-1.1219177058168899,1.0
737715271,1.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,2.0,2.0,0.0,0.25161237419060195,0.7264259710626002,1.0
68236459,-2.0,2.0,2.0,2.0,1.0,1.0,-1.0,0.0,2.0,-1.0,2.0,0.37796271776533447,1.003234915353685,1.0
1886246311,-2.0,0.0,1.0,2.0,1.0,-1.0,2.0,2.0,1.0,-1.0,2.0,1.2659778491840648,-0.944875490591509,1.0
1506417892,-2.0,-2.0,-1.0,1.0,1.0,1.0,1.0,1.0,-2.0,-1.0,-1.0,4.308621039338992,1.186228799834616,0.0
1540429594,1.0,-2.0,-1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.4118338491221192,-1.1253901768151076,0.0
544858114,-1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,-1.9169590819010989,-1.6293146669343264,1.0
322832216,-2.0,-2.0,-2.0,2.0,2.0,1.0,2.0,2.0,2.0,-2.0,2.0,3.619239524088612,-2.216968237674456,0.0
971449603,1.0,1.0,1.0,1.0,-2.0,1.0,2.0,1.0,1.0,2.0,1.0,-0.9054548510141249,1.2244362121519177,1.0
1120511603,1.0,-1.0,-1.0,1.0,1.0,2.0,2.0,0.0,2.0,-1.0,0.0,1.677759318276739,1.2651128473802202,1.0
99542658,-1.0,2.0,2.0,1.0,0.0,1.0,2.0,-1.0,2.0,1.0,0.0,-0.3765294050705944,1.843956980130914,1.0
338872616,0.0,1.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0,-0.029273897931823157,-0.27142864408031697,1.0
1182410391,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,-2.4085215643290683,-1.2485025650596107,1.0
404235755,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.6885705080953529,1.1493057702649978,1.0
790084440,1.0,1.0,-1.0,2.0,2.0,0.0,1.0,-2.0,2.0,1.0,1.0,1.0857212850736118,1.686403033712229,1.0
1994320711,-1.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,-0.3438796521793909,-2.1358099737960337,1.0
663961779,1.0,1.0,-1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,-0.5398030869414637,-1.2481259268673621,1.0
954533954,-2.0,-2.0,-1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.831121971835295,-2.168882609613236,0.0
943461534,-2.0,1.0,-1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,0.9386699010595017,-2.2249355233686945,1.0
410046113,-2.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,0.31312496849398597,-2.3930350380503964,1.0
2136675802,1.0,0.0,-1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,0.1085966180336997,-0.8887976762293217,1.0
412397091,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,-3.3916465291850075,-0.48687836131017953,1.0
1249101176,1.0,2.0,2.0,-1.0,0.0,1.0,0.0,-2.0,-1.0,1.0,-2.0,0.04108069040910368,5.854014847143727,1.0
1956260631,2.0,2.0,2.0,2.0,2.0,2.0,2.0,-2.0,1.0,1.0,-1.0,-1.7156455986087276,3.272007484668485,1.0
1050244305,-2.0,-2.0,-2.0,2.0,2.0,-2.0,-2.0,-2.0,2.0,2.0,1.0,5.432156284060669,0.7671639911203478,0.0
519453494,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,-2.900084046757038,-0.8676904631848948,1.0
1198032149,2.0,-2.0,1.0,2.0,2.0,2.0,2.0,-1.0,2.0,2.0,2.0,-0.04929099274387492,0.1757533271705528,1.0
1901852364,-2.0,-2.0,-2.0,-2.0,2.0,2.0,-2.0,-1.0,1.0,-2.0,-1.0,5.887734028808749,3.1308866055917277,0.0
2084749029,-1.0,-2.0,-2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.832120458681503,-2.001464138239728,0.0
1307435845,-2.0,-1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0.16202083202210546,-2.301018641070572,1.0
2016930283,1.0,1.0,1.0,-2.0,-1.0,1.0,-2.0,2.0,2.0,1.0,1.0,-0.05859970323784545,2.7030786139804786,1.0
765798552,2.0,2.0,0.0,-1.0,0.0,1.0,-1.0,-1.0,1.0,2.0,1.0,-0.17715738534020045,3.7182981175235024,1.0
1475966962,-2.0,1.0,-2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.982308019578336,-1.6219527272385053,0.0
86450552,-2.0,2.0,2.0,1.0,1.0,2.0,2.0,-2.0,1.0,2.0,-2.0,0.37025174720310966,2.4446241854497526,1.0
1668466619,-1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,-1.3285635817808652,-0.2991702266826917,1.0
2085947926,-2.0,-2.0,-2.0,2.0,0.0,-2.0,2.0,2.0,1.0,1.0,2.0,3.8298126347870896,-1.9729957888096805,0.0
782492548,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,-2.740606653473219,-0.6111852626655915,1.0
1758630437,-2.0,-2.0,-2.0,2.0,2.0,2.0,-2.0,2.0,2.0,1.0,2.0,3.794702422122418,-1.9015286436613423,0.0
1272143508,-2.0,-2.0,-2.0,2.0,2.0,2.0,-2.0,2.0,2.0,-1.0,2.0,4.113657208690055,-1.3885182426227356,0.0
1256863338,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,-2.447329924935524,-0.06425725329226278,1.0
1732309398,-2.0,-1.0,-1.0,1.0,2.0,-1.0,2.0,2.0,2.0,1.0,2.0,2.49786944451552,-2.0847432733932694,0.0
1932810501,-1.0,-2.0,-1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.9362399471949572,-2.5575294275582205,0.0
548585367,-2.0,-2.0,-2.0,0.0,2.0,-1.0,2.0,2.0,-1.0,-2.0,-2.0,4.980237297230995,1.0243888895200153,0.0
995097863,-2.0,-2.0,-2.0,2.0,2.0,-2.0,-2.0,-2.0,2.0,2.0,2.0,5.288672852975612,0.34150491267991656,0.0
103377094,-2.0,-2.0,-2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.8726862754424465,-1.2306803205403007,0.0
334683068,-1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,-1.8304601550682835,-1.3138605034766797,1.0
703783375,-1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,-0.4492407677831689,-1.2106241419609804,1.0
967323329,-1.0,2.0,2.0,0.0,0.0,1.0,-2.0,2.0,2.0,1.0,0.0,-0.2144527154736484,1.8640604219955743,1.0
1505033186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.014505512994302,2.785489901840175,0.0
1777184886,-2.0,2.0,1.0,2.0,1.0,-1.0,2.0,2.0,1.0,2.0,1.0,-0.09448755293522056,-0.9539660542670637,1.0
1100336051,-2.0,-1.0,-1.0,2.0,2.0,1.0,2.0,-2.0,2.0,2.0,-2.0,3.4866218434036873,0.8039502075299514,0.0
2007587751,1.0,-1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,-0.67076285927383,-1.115909671327133,1.0
1681731533,-1.0,2.0,2.0,-1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,-1.2440081526202618,0.08694564915711706,1.0
1580449296,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,2.0,2.0,2.0,2.0,-0.6528937584722044,1.403324613265253,1.0
1447509065,-1.0,-2.0,-2.0,-1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,4.333182400388898,1.583476166999554,0.0
973484250,-2.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,2.0,1.0,2.0,-0.6046374323662103,-0.6274392274798104,1.0
104963053,2.0,-1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,-1.8533715491556786,-0.9890273004730652,1.0
1810683500,2.0,0.0,1.0,2.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,-0.9253726666348278,0.9115987177363397,1.0
362261272,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1757605847849817,3.90988459641345,1.0
2030399769,-1.0,1.0,-1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.1596446583176054,-0.7027011624419184,1.0
568550475,2.0,2.0,-1.0,1.0,0.0,-1.0,0.0,-2.0,0.0,-2.0,-2.0,1.7341311668823345,5.885207452883498,0.0
494670779,2.0,2.0,2.0,-1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,-2.5532534616587634,1.3529689924016166,1.0
1849921374,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,-3.0607622526941936,-0.239704286069474,1.0
1796367009,1.0,1.0,-1.0,2.0,2.0,-1.0,2.0,1.0,2.0,1.0,1.0,0.30256966591981255,0.0039615582503743155,1.0
1112667155,1.0,-1.0,-1.0,2.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,1.2510734089476074,-0.10126047215403583,1.0
1859971674,1.0,2.0,1.0,2.0,0.0,2.0,-1.0,-1.0,2.0,-2.0,-2.0,0.3158692954836385,4.522051068714869,1.0
1790117922,-2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,0.3176609833115219,-0.8046926441590772,1.0
829444533,2.0,2.0,2.0,-1.0,-1.0,2.0,1.0,-1.0,2.0,2.0,2.0,-2.036128636889641,2.899283842849036,1.0
396798176,-1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,-0.856637978855834,-1.9684269940750716,1.0
221584388,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,-3.3916465291850075,-0.48687836131017953,1.0
715600589,2.0,2.0,2.0,2.0,1.0,2.0,1.0,-2.0,1.0,2.0,-2.0,-1.477662805308917,3.9545539877888127,1.0
40587712,-2.0,-1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.6604411569250219,-2.684005055391711,1.0
1405519462,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,-1.8397629437117737,-1.2068027903256402,1.0
1688305344,1.0,2.0,2.0,-1.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,-2.3988189322417255,0.926845239431188,1.0
1348816047,-2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,-0.8778338231043075,-2.181856116228825,1.0
1920762061,-1.0,2.0,2.0,-1.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,-1.1217437208791714,-0.1336425430228368,1.0
1488049584,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,-3.2481630980999503,-0.061219282869748266,1.0
1025807732,-2.0,1.0,-2.0,-2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.153362375571754,-0.9203826879410498,0.0
300228138,-1.0,1.0,-1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.23848757388180855,-2.311885688914638,1.0
454020978,-2.0,-2.0,-2.0,2.0,2.0,2.0,-2.0,2.0,2.0,2.0,1.0,3.7787084599236564,-1.7323747657402144,0.0
1981929457,-1.0,2.0,2.0,-1.0,-1.0,2.0,1.0,-1.0,2.0,1.0,-1.0,0.028486496933258616,3.290329973065486,1.0
2139846098,-1.0,2.0,2.0,2.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0,-1.4543624816528031,-0.6481597743144669,1.0
273381580,1.0,-2.0,-1.0,2.0,2.0,1.0,2.0,-1.0,2.0,1.0,2.0,1.8623165739509635,-0.1684252314040729,1.0
96626853,-1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,-0.9514466334031416,-0.9932644367626562,1.0
